name,uid,vagga_number,number_in_vagga,volpage
Rāja,zh-sv-bi-vb-np8,,,
Rūpiya,zh-sv-bi-vb-np9,,,
Rūpiyasaṁvohāra,zh-sv-bi-vb-np10,,,
Kayavikkaya,zh-sv-bi-vb-np11,,,
Ūnapañcabandhana,zh-sv-bi-vb-np12,,,
Suttaviññatti,zh-sv-bi-vb-np13,,,
Mahāpesakāra,zh-sv-bi-vb-np14,,,
Cīvaraacchindana,zh-sv-bi-vb-np15,,,
Accekacīvara,zh-sv-bi-vb-np16,,,
Pariṇata,zh-sv-bi-vb-np17,,,
Bhesajja,zh-sv-bi-vb-np18,,,
Pattasannicaya,zh-sv-bi-vb-np19,,,
Akālacīvara,zh-sv-bi-vb-np20,,,
Akālacīvara,zh-sv-bi-vb-np21,,,
Cīvaraparivattana,zh-sv-bi-vb-np22,,,
Asking a group for fine robes,zh-sv-bi-vb-np23,,,
Asking for money,zh-sv-bi-vb-np24,,,
Aññaviññāpana,zh-sv-bi-vb-np25,,,
Saṃghikacetapana,zh-sv-bi-vb-np26,,,
Puggalikacetāpana,zh-sv-bi-vb-np27,,,
Dutiyagaṇikacetāpana,zh-sv-bi-vb-np28,,,
Garupāvuraṇa,zh-sv-bi-vb-np29,,,
Lahupāvuraṇa,zh-sv-bi-vb-np30,,,
Musāvāda,zh-sv-bi-vb-pc1,,,
Omasavāda,zh-sv-bi-vb-pc2,,,
Pesuñña,zh-sv-bi-vb-pc3,,,
Ukkoṭana,zh-sv-bi-vb-pc4,,,
Padasodhamma,zh-sv-bi-vb-pc5,,,
Bhūtārocana,zh-sv-bi-vb-pc6,,,
Duṭṭhullārocana,zh-sv-bi-vb-pc7,,,
Dubbala,zh-sv-bi-vb-pc8,,,
Vilekhana,zh-sv-bi-vb-pc9,,,
Bhūtagāma,zh-sv-bi-vb-pc10,,,
Ujjhāpanaka,zh-sv-bi-vb-pc11,,,
Aññavādaka,zh-sv-bi-vb-pc12,,,
Mañcasanthārana,zh-sv-bi-vb-pc13,,,
Seyyasanthārana,zh-sv-bi-vb-pc14,,,
Nikkaḍḍhana,zh-sv-bi-vb-pc15,,,
Anupakhajja,zh-sv-bi-vb-pc16,,,
Vehāsakuṭi,zh-sv-bi-vb-pc17,,,
Sappāṇaka,zh-sv-bi-vb-pc18,,,
Āvasathapiṇḍa,zh-sv-bi-vb-pc20,,,
Dvittipattapūrapaṭiggahaṇa,zh-sv-bi-vb-pc21,,,
Gaṇabhojana,zh-sv-bi-vb-pc22,,,
Vikālabhojana,zh-sv-bi-vb-pc23,,,
Sannidhikāraka,zh-sv-bi-vb-pc24,,,
Dantapona,zh-sv-bi-vb-pc25,,,
Sappāṇaka,zh-sv-bi-vb-pc26,,,
Sabhojana,zh-sv-bi-vb-pc27,,,
Rahopaṭicchanna,zh-sv-bi-vb-pc28,,,
Acelaka,zh-sv-bi-vb-pc29,,,
Uyyuttasenā,zh-sv-bi-vb-pc30,,,
Senāvāsa,zh-sv-bi-vb-pc31,,,
Uyyodhika,zh-sv-bi-vb-pc32,,,
Pahāra,zh-sv-bi-vb-pc33,,,
Talasattika,zh-sv-bi-vb-pc34,,,
Duṭṭhulla,zh-sv-bi-vb-pc35,,,
Uyyojana,zh-sv-bi-vb-pc36,,,
Jotika,zh-sv-bi-vb-pc37,,,
Kammapaṭibāhana,zh-sv-bi-vb-pc38,,,
Anupasampannasahaseyya,zh-sv-bi-vb-pc39,,,
Antarāyika,zh-sv-bi-vb-pc40,,,
Ukkhittasambhoga,zh-sv-bi-vb-pc41,,,
Samaṇuddesaantarāyika,zh-sv-bi-vb-pc42,,,
Ratana,zh-sv-bi-vb-pc43,,,
Dubbaṇṇakaraṇa,zh-sv-bi-vb-pc44,,,
Nahāna,zh-sv-bi-vb-pc45,,,
Sañcicca,zh-sv-bi-vb-pc46,,,
Mohana,zh-sv-bi-vb-pc47,,,
Aṅgulipatodaka,zh-sv-bi-vb-pc48,,,
Hasadhamma,zh-sv-bi-vb-pc49,,,
Mātugāmasahaseyya,zh-sv-bi-vb-pc50,,,
Bhiṃsāpana,zh-sv-bi-vb-pc51,,,
Cīvaraapanidhāna,zh-sv-bi-vb-pc52,,,
Vikappana,zh-sv-bi-vb-pc53,,,
Amūlaka,zh-sv-bi-vb-pc54,,,
Saṃvidhāna,zh-sv-bi-vb-pc55,,,
Theyyasattha,zh-sv-bi-vb-pc56,,,
Pathavīkhaṇana,zh-sv-bi-vb-pc57,,,
Catumāsappaccayapavāraṇā,zh-sv-bi-vb-pc58,,,
Sahadhammika,zh-sv-bi-vb-pc59,,,
Upassuti,zh-sv-bi-vb-pc60,,,
Chandaṃadatvāgamana,zh-sv-bi-vb-pc61,,,
Anādariya,zh-sv-bi-vb-pc62,,,
Surāpāna,zh-sv-bi-vb-pc63,,,
Vikālagāmappavisana,zh-sv-bi-vb-pc64,,,
Cāritta,zh-sv-bi-vb-pc65,,,
Antepura,zh-sv-bi-vb-pc66,,,
Sūcighara,zh-sv-bi-vb-pc68,,,
Mañcapīṭha,zh-sv-bi-vb-pc69,,,
Tūlonaddha,zh-sv-bi-vb-pc70,,,
Sugatacīvara,zh-sv-bi-vb-pc71,,,
Lasuṇa,zh-sv-bi-vb-pc72,,,
Sambādhaloma,zh-sv-bi-vb-pc73,,,
Udakasuddhika,zh-sv-bi-vb-pc74,,,
Talaghātaka,zh-sv-bi-vb-pc75,,,
Āmakadhañña,zh-sv-bi-vb-pc76,,,
Upatiṭṭhana,zh-sv-bi-vb-pc77,,,
Tirokuṭṭuccārachaḍḍana,zh-sv-bi-vb-pc78,,,
Harituccārachaḍḍana,zh-sv-bi-vb-pc79,,,
Rahonisajja,zh-sv-bi-vb-pc80,,,
Standing alone with monk,zh-sv-bi-vb-pc81,,,
Ajjhokāsasallapana,zh-sv-bi-vb-pc82,,,
Paṭicchannokāsa,zh-sv-bi-vb-pc83,,,
Rattandhakāra,zh-sv-bi-vb-pc84,,,
Jatumaṭṭhaka,zh-sv-bi-vb-pc85,,,
Nikkaḍḍhana,zh-sv-bi-vb-pc86,,,
Ekamañcatuvaṭṭana,zh-sv-bi-vb-pc87,,,
Ekattharaṇatuvaṭṭana,zh-sv-bi-vb-pc88,,,
Ekattharaṇatuvaṭṭana,zh-sv-bi-vb-pc89,,,
Whispering with monk,zh-sv-bi-vb-pc90,,,
Dutiyikauyyojana,zh-sv-bi-vb-pc91,,,
Rodana,zh-sv-bi-vb-pc92,,,
Paraabhisapana,zh-sv-bi-vb-pc93,,,
Paraujjhāpanaka,zh-sv-bi-vb-pc94,,,
Antovassa,zh-sv-bi-vb-pc95,,,
Cārikanapakkamana,zh-sv-bi-vb-pc96,,,
Antoraṭṭha,zh-sv-bi-vb-pc97,,,
Tiroraṭṭha,zh-sv-bi-vb-pc98,,,
Rājāgāra,zh-sv-bi-vb-pc99,,,
Aphāsukaraṇa,zh-sv-bi-vb-pc100,,,
Aphāsukaraṇa,zh-sv-bi-vb-pc101,,,
Naupaṭṭhāpana,zh-sv-bi-vb-pc102,,,
Bowing to monks,zh-sv-bi-vb-pc103,,,
Anāpucchā,zh-sv-bi-vb-pc104,,,
Anāpucchāabhinisīdana,zh-sv-bi-vb-pc105,,,
Ūnadvādasavassa,zh-sv-bi-vb-pc106,,,
Paripuṇṇadvādasavassa-asammata,zh-sv-bi-vb-pc107,,,
Ūnadvādasavassa-gihigata,zh-sv-bi-vb-pc108,,,
Paripuṇṇadvādasavassa-sikkhita-gihigata-asammata,zh-sv-bi-vb-pc109,,,
Preventing removal of kaṭhina privileges,zh-sv-bi-vb-pc110,,,
Paripuṇṇavīsativassa-asikkhita-kumāribhūta,zh-sv-bi-vb-pc111,,,
Paripuṇṇavīsativassa-sikkhita-kumāribhūta-asammata,zh-sv-bi-vb-pc112,,,
Pavattinī-nānubandhana,zh-sv-bi-vb-pc113,,,
Nānuśāset,zh-sv-bi-vb-pc114,,,
Sahajīvinī-ananuggahaṇa,zh-sv-bi-vb-pc115,,,
Ūnavīsativassa-kumāribhūta,zh-sv-bi-vb-pc116,,,
Sikkhita-sikkhamānā-asammata,zh-sv-bi-vb-pc117,,,
Sokāvāsa,zh-sv-bi-vb-pc118,,,
Giving ordination to one who keeps company of men and women,zh-sv-bi-vb-pc119,,,
Giving ordination to one of bad character,zh-sv-bi-vb-pc120,,,
Asikkhita-sikkhamānā,zh-sv-bi-vb-pc121,,,
Giving ordination to trained maiden of 20 without Sangha agreement ,zh-sv-bi-vb-pc122,,,
Cīvaradāna-sikkhamānana-vuṭṭhāpana,zh-sv-bi-vb-pc123,,,
Ananuññāta,zh-sv-bi-vb-pc124,,,
Anubandha-sikkhamānana-vuṭṭhāpana,zh-sv-bi-vb-pc125,,,
Anuvassa,zh-sv-bi-vb-pc126,,,
Ekato viśuddhā,zh-sv-bi-vb-pc127,,,
Udakasāṭika,zh-sv-bi-vb-pc128,,,
Frequently changing robe,zh-sv-bi-vb-pc129,,,
Cīvarasibbana,zh-sv-bi-vb-pc130,,,
Saṅghāṭicāra,zh-sv-bi-vb-pc131,,,
Cīvaradāna,zh-sv-bi-vb-pc132,,,
Not returning period cloth to Sangha,zh-sv-bi-vb-pc133,,,
Gaṇacīvara,zh-sv-bi-vb-pc134,,,
Kālaatikkamana,zh-sv-bi-vb-pc135,,,
Kathinuddhāra,zh-sv-bi-vb-pc136,,,
Paṭibāhana,zh-sv-bi-vb-pc137,,,
Adhikaraṇa,zh-sv-bi-vb-pc138,,,
Prakramati,zh-sv-bi-vb-pc139,,,
Tiracchānavijjāpariyāpuṇana,zh-sv-bi-vb-pc140,,,
Tiracchānavijjāvācana,zh-sv-bi-vb-pc141,,,
Gihiveyyāvacca,zh-sv-bi-vb-pc142,,,
Anāpucchāpakkamana,zh-sv-bi-vb-pc143,,,
Anāpucchāsantharaṇa,zh-sv-bi-vb-pc144,,,
Yāna,zh-sv-bi-vb-pc145,,,
Suttakantana,zh-sv-bi-vb-pc146,,,
Itthālaṅkāra,zh-sv-bi-vb-pc147,,,
Chattupāhana,zh-sv-bi-vb-pc148,,,
Abhikkhukāvāsa,zh-sv-bi-vb-pc149,,,
Apavāraṇā,zh-sv-bi-vb-pc150,,,
Ovādūpasaṅkamana,zh-sv-bi-vb-pc151,,,
Ovāda,zh-sv-bi-vb-pc152,,,
Ārāmapavisana,zh-sv-bi-vb-pc153,,,
Bhikkhuakkosana,zh-sv-bi-vb-pc154,,,
Gaṇaparibhāsana,zh-sv-bi-vb-pc155,,,
Kulamaccharinī,zh-sv-bi-vb-pc156,,,
Pavārita,zh-sv-bi-vb-pc157,,,
Pañhāpucchana,zh-sv-bi-vb-pc158,,,
Nagga,zh-sv-bi-vb-pc159,,,
Adorning like a wife,zh-sv-bi-vb-pc160,,,
Naccagīta,zh-sv-bi-vb-pc161,,,
Pasākhejāta,zh-sv-bi-vb-pc162,,,
Saṃsaṭṭha,zh-sv-bi-vb-pc163,,,
Gandhavaṇṇaka,zh-sv-bi-vb-pc164,,,
Bhikkhunī-ummaddāpana,zh-sv-bi-vb-pc165,,,
Adorning like a wife,zh-sv-bi-vb-pc166,,,
Leaving monastery after sunset,zh-sv-bi-vb-pc167,,,
Brushing hair,zh-sv-bi-vb-pc168,,,
Having someone brush hair,zh-sv-bi-vb-pc169,,,
Combing hair,zh-sv-bi-vb-pc170,,,
Having someone comb hair,zh-sv-bi-vb-pc171,,,
Setting hair,zh-sv-bi-vb-pc172,,,
Having someone set hair,zh-sv-bi-vb-pc173,,,
Harituccārachaḍḍana,zh-sv-bi-vb-pc174,,,
Intentionally produce semen except in a dream,zh-sv-bi-vb-pc175,,,
Swallowing semen,zh-sv-bi-vb-pc176,,,
Bathing with semen,zh-sv-bi-vb-pc177,,,
Standing in doorway,zh-sv-bi-vb-pc178,,,
Khīraviññāpana,zh-sv-bi-vb-pd1,,,
Dadhiviññāpana,zh-sv-bi-vb-pd2,,,
Sappiviññāpana,zh-sv-bi-vb-pd3,,,
Asking for butter,zh-sv-bi-vb-pd4,,,
Telaviññāpana,zh-sv-bi-vb-pd5,,,
Macchaviññāpana,zh-sv-bi-vb-pd6,,,
Maṃsaviññāpana,zh-sv-bi-vb-pd7,,,
Asking for dried meat,zh-sv-bi-vb-pd8,,,
Nātyutkṛṣtaṁ nivāsayiṣyāma,zh-sv-bi-vb-sk1,,,
Nātyavakṛṣṭaṁ nivāsayiṣyāma,zh-sv-bi-vb-sk2,,,
Na vikīrṇaṁ nivāsayiṣyāma,zh-sv-bi-vb-sk3,,,
Na nāgaśīrṣakaṁ,zh-sv-bi-vb-sk4,,,
Na tālapatraṁ,zh-sv-bi-vb-sk5,,,
Na hastiśuṇḍaṁ,zh-sv-bi-vb-sk6,,,
Na kulmāsapiṇḍakaṁ,zh-sv-bi-vb-sk7,,,
Na kalāpakaṁ,zh-sv-bi-vb-sk8,,,
Na dundumaṃ,zh-sv-bi-vb-sk9,,,
Na milimaṃ,zh-sv-bi-vb-sk10,,,
Na cūrṇasūtraṃ,zh-sv-bi-vb-sk11,,,
Parimaṇḍala,zh-sv-bi-vb-sk12,,,
Nātyutkṛṣṭaṃ prāvariṣyāma,zh-sv-bi-vb-sk13,,,
Nātyavakṛṣṭaṁ prāvariṣyāma,zh-sv-bi-vb-sk14,,,
Na vikīrṇaṁ prāvariṣyāma,zh-sv-bi-vb-sk15,,,
Dutiyaparimaṇḍala,zh-sv-bi-vb-sk16,,,
Suppaṭicchanna,zh-sv-bi-vb-sk17,,,
Dutiyasuppaṭicchanna,zh-sv-bi-vb-sk18,,,
Susaṃvuta,zh-sv-bi-vb-sk19,,,
Dutiyasusaṃvuta,zh-sv-bi-vb-sk20,,,
Not enter proudly,zh-sv-bi-vb-sk21,,,
Not sit proudly,zh-sv-bi-vb-sk22,,,
Appasadda,zh-sv-bi-vb-sk25,,,
Dutiyaappasadda,zh-sv-bi-vb-sk26,,,
Ukkuṭika,zh-sv-bi-vb-sk27,,,
Notkuṭukā niṣatsyāma,zh-sv-bi-vb-sk28,,,
Oguṇṭhita,zh-sv-bi-vb-sk29,,,
Dutiyaoguṇṭhita,zh-sv-bi-vb-sk30,,,
Na veṣṭitaśiraso pravekṣyāma,zh-sv-bi-vb-sk31,,,
Na veṣṭitaśiraso niṣatsyāma,zh-sv-bi-vb-sk32,,,
Not enter unknown,zh-sv-bi-vb-sk33,,,
Not sit unknown,zh-sv-bi-vb-sk34,,,
Khambhakata,zh-sv-bi-vb-sk35,,,
Dutiyakhambhakata,zh-sv-bi-vb-sk36,,,
Ukkhittaka,zh-sv-bi-vb-sk37,,,
Dutiyaukkhittaka,zh-sv-bi-vb-sk38,,,
Na paryastikākṛta pravekṣyāma,zh-sv-bi-vb-sk39,,,
Pallatthika,zh-sv-bi-vb-sk40,,,
Not enter covering right shoulder opening left shoulder,zh-sv-bi-vb-sk41,,,
Not enter covering left shoulder opening right shoulder,zh-sv-bi-vb-sk42,,,
Bāhuppacālaka,zh-sv-bi-vb-sk43,,,
Dutiyabāhuppacālaka,zh-sv-bi-vb-sk44,,,
Na cāṃsapracālakā pravekṣyāma,zh-sv-bi-vb-sk45,,,
Na cāṃsapracālakā niṣatsyāma,zh-sv-bi-vb-sk46,,,
Sīsappacālaka,zh-sv-bi-vb-sk47,,,
Dutiyasīsappacālaka,zh-sv-bi-vb-sk48,,,
Kāyappacālaka,zh-sv-bi-vb-sk49,,,
Dutiyakāyappacālaka,zh-sv-bi-vb-sk50,,,
Na hastasaṃlagnikaya pravekṣyāma,zh-sv-bi-vb-sk51,,,
Na hastasaṃlagnikaya niṣatsyāma,zh-sv-bi-vb-sk52,,,
Na vikṣiptikākṛtā pravekṣyāma,zh-sv-bi-vb-sk53,,,
Na vikṣiptikākṛtā niṣatsyāma,zh-sv-bi-vb-sk54,,,
Na pāde pādam pravekṣyāma,zh-sv-bi-vb-sk55,,,
Na pāde pādam niṣatsyāma,zh-sv-bi-vb-sk56,,,
Na pāṇau hanum niṣatsyāma,zh-sv-bi-vb-sk57,,,
Sakkaccapaṭiggahaṇa,zh-sv-bi-vb-sk58,,,
Satkṛtya sūpaṃ pratigṛhīṣyāma,zh-sv-bi-vb-sk59,,,
Samatittika,zh-sv-bi-vb-sk60,,,
Samasūpaka,zh-sv-bi-vb-sk61,,,
Thūpakata,zh-sv-bi-vb-sk62,,,
Nātimahanta,zh-sv-bi-vb-sk63,,,
Parimaṇḍala,zh-sv-bi-vb-sk64,,,
Sabbahattha,zh-sv-bi-vb-sk65,,,
Anāhaṭa,zh-sv-bi-vb-sk66,,,
Sakabaḷa,zh-sv-bi-vb-sk67,,,
Kabaḷāvacchedaka,zh-sv-bi-vb-sk68,,,
Surusurukāraka,zh-sv-bi-vb-sk69,,,
Capucapukāraka,zh-sv-bi-vb-sk70,,,
Na gṛṣmakāraka,zh-sv-bi-vb-sk71,,,
Nāvakīrṇakāraka,zh-sv-bi-vb-sk72,,,
Hatthanillehaka,zh-sv-bi-vb-sk74,,,
Sāmisa,zh-sv-bi-vb-sk75,,,
Hatthaniddhunaka,zh-sv-bi-vb-sk76,,,
Pattanillehaka,zh-sv-bi-vb-sk77,,,
Sūpodanaviññatti,zh-sv-bi-vb-sk78,,,
Odanappaṭicchādana,zh-sv-bi-vb-sk79,,,
Ujjhānasaññī,zh-sv-bi-vb-sk80,,,
Pattasaññī,zh-sv-bi-vb-sk81,,,
Sapadāna,zh-sv-bi-vb-sk82,,,
Sasitthaka,zh-sv-bi-vb-sk83,,,
Na aśvārūḍhāya,zh-sv-bi-vb-sk84,,,
Pacchatogamana,zh-sv-bi-vb-sk85,,,
Uppathenagamana,zh-sv-bi-vb-sk86,,,
Ṭhita,zh-sv-bi-vb-sk87,,,
Nīcāsana,zh-sv-bi-vb-sk88,,,
Sayana,zh-sv-bi-vb-sk89,,,
Oguṇṭhita,zh-sv-bi-vb-sk90,,,
Veṭhita,zh-sv-bi-vb-sk91,,,
Not teach leaning on someone’s shoulder,zh-sv-bi-vb-sk92,,,
Na kaṃbhākṛtasya,zh-sv-bi-vb-sk93,,,
Nokkhittakāyassa,zh-sv-bi-vb-sk94,,,
Pallatthika,zh-sv-bi-vb-sk95,,,
Not teach someone with right shoulder covered and left shoulder bare,zh-sv-bi-vb-sk96,,,
Upāhanāruḷha,zh-sv-bi-vb-sk97,,,
Pāduka,zh-sv-bi-vb-sk98,,,
Daṇḍapāṇi,zh-sv-bi-vb-sk99,,,
Chattapāṇi,zh-sv-bi-vb-sk100,,,
Satthapāṇi,zh-sv-bi-vb-sk101,,,
Āvudhapāṇi,zh-sv-bi-vb-sk102,,,
Hariteuccāra,zh-sv-bi-vb-sk103,,,
Udakeuccāra,zh-sv-bi-vb-sk104,,,
Ṭhitouccāra,zh-sv-bi-vb-sk105,,,
Na sādhikapauruṣa ,zh-sv-bi-vb-sk106,,,
Methunadhamma,zh-sv-bi-pm-pj1,,,
Dinnādāna,zh-sv-bi-pm-pj2,,,
Manussaviggaha,zh-sv-bi-pm-pj3,,,
Uttarimanussadhamma,zh-sv-bi-pm-pj4,,,
Ubbhajāṇumaṇḍalikā,zh-sv-bi-pm-pj5,,,
Vajjappaṭicchādikā,zh-sv-bi-pm-pj6,,,
Ukkhittānuvattikā,zh-sv-bi-pm-pj7,,,
Aṭṭhavatthukā,zh-sv-bi-pm-pj8,,,
Sañcaritta,zh-sv-bi-pm-ss1,,,
Duṭṭhadosa,zh-sv-bi-pm-ss2,,,
Aññabhāgiya,zh-sv-bi-pm-ss3,,,
Avassutā avassutassa,zh-sv-bi-pm-ss4,,,
Kiṃ te avassuto vā anavassuto vā,zh-sv-bi-pm-ss5,,,
Ekagāmantara,zh-sv-bi-pm-ss6,,,
Ussayavādikā,zh-sv-bi-pm-ss7,,,
Corīvuṭṭhāpikā,zh-sv-bi-pm-ss8,,,
Ukkhittakaosāraṇa,zh-sv-bi-pm-ss9,,,
Saṅghabheda,zh-sv-bi-pm-ss10,,,
Bhedānuvattaka,zh-sv-bi-pm-ss11,,,
Dubbaca,zh-sv-bi-pm-ss12,,,
Kuladūsaka,zh-sv-bi-pm-ss13,,,
Sikkhaṃpaccācikkhaṇa,zh-sv-bi-pm-ss14,,,
Adhikaraṇakupita,zh-sv-bi-pm-ss15,,,
Saṃsaṭṭhā,zh-sv-bi-pm-ss16,,,
Saṃsaṭṭhānuvattaka,zh-sv-bi-pm-ss17,,,
Sammukhāvinaya,zh-sv-bi-pm-as1,,,
Sativinaya,zh-sv-bi-pm-as2,,,
Amūḷhavinaya,zh-sv-bi-pm-as3,,,
Paṭiññātakaraṇa,zh-sv-bi-pm-as4,,,
Tassapāpiyasikā,zh-sv-bi-pm-as5,,,
Yebhuyyasikā,zh-sv-bi-pm-as6,,,
Tiṇavatthāraka,zh-sv-bi-pm-as7,,,
Kathina,zh-sv-bi-pm-np1,,,
Udosita,zh-sv-bi-pm-np2,,,
Akālacīvara,zh-sv-bi-pm-np3,,,
Aññātakaviññatti,zh-sv-bi-pm-np4,,,
Tatuttari,zh-sv-bi-pm-np5,,,
Upakkhata,zh-sv-bi-pm-np6,,,
Dutiyaupakkhata,zh-sv-bi-pm-np7,,,
Rāja,zh-sv-bi-pm-np8,,,
Rūpiya,zh-sv-bi-pm-np9,,,
Rūpiyasaṁvohāra,zh-sv-bi-pm-np10,,,
Kayavikkaya,zh-sv-bi-pm-np11,,,
Ūnapañcabandhana,zh-sv-bi-pm-np12,,,
Suttaviññatti,zh-sv-bi-pm-np13,,,
Mahāpesakāra,zh-sv-bi-pm-np14,,,
Cīvaraacchindana,zh-sv-bi-pm-np15,,,
Accekacīvara,zh-sv-bi-pm-np16,,,
Pariṇata,zh-sv-bi-pm-np17,,,
Bhesajja,zh-sv-bi-pm-np18,,,
Pattasannicaya,zh-sv-bi-pm-np19,,,
Akālacīvara,zh-sv-bi-pm-np20,,,
Akālacīvara,zh-sv-bi-pm-np21,,,
Cīvaraparivattana,zh-sv-bi-pm-np22,,,
Asking a group for fine robes,zh-sv-bi-pm-np23,,,
Asking for money,zh-sv-bi-pm-np24,,,
Aññaviññāpana,zh-sv-bi-pm-np25,,,
Saṃghikacetapana,zh-sv-bi-pm-np26,,,
Puggalikacetāpana,zh-sv-bi-pm-np27,,,
Dutiyagaṇikacetāpana,zh-sv-bi-pm-np28,,,
Garupāvuraṇa,zh-sv-bi-pm-np29,,,
Lahupāvuraṇa,zh-sv-bi-pm-np30,,,
Musāvāda,zh-sv-bi-pm-pc1,,,
Omasavāda,zh-sv-bi-pm-pc2,,,
Pesuñña,zh-sv-bi-pm-pc3,,,
Ukkoṭana,zh-sv-bi-pm-pc4,,,
Padasodhamma,zh-sv-bi-pm-pc5,,,
Bhūtārocana,zh-sv-bi-pm-pc6,,,
Duṭṭhullārocana,zh-sv-bi-pm-pc7,,,
Dubbala,zh-sv-bi-pm-pc8,,,
Vilekhana,zh-sv-bi-pm-pc9,,,
Bhūtagāma,zh-sv-bi-pm-pc10,,,
Ujjhāpanaka,zh-sv-bi-pm-pc11,,,
Aññavādaka,zh-sv-bi-pm-pc12,,,
Mañcasanthārana,zh-sv-bi-pm-pc13,,,
Seyyasanthārana,zh-sv-bi-pm-pc14,,,
Nikkaḍḍhana,zh-sv-bi-pm-pc15,,,
Anupakhajja,zh-sv-bi-pm-pc16,,,
Vehāsakuṭi,zh-sv-bi-pm-pc17,,,
Sappāṇaka,zh-sv-bi-pm-pc18,,,
Āvasathapiṇḍa,zh-sv-bi-pm-pc20,,,
Dvittipattapūrapaṭiggahaṇa,zh-sv-bi-pm-pc21,,,
Gaṇabhojana,zh-sv-bi-pm-pc22,,,
Vikālabhojana,zh-sv-bi-pm-pc23,,,
Sannidhikāraka,zh-sv-bi-pm-pc24,,,
Dantapona,zh-sv-bi-pm-pc25,,,
Sappāṇaka,zh-sv-bi-pm-pc26,,,
Sabhojana,zh-sv-bi-pm-pc27,,,
Rahopaṭicchanna,zh-sv-bi-pm-pc28,,,
Acelaka,zh-sv-bi-pm-pc29,,,
Uyyuttasenā,zh-sv-bi-pm-pc30,,,
Senāvāsa,zh-sv-bi-pm-pc31,,,
Uyyodhika,zh-sv-bi-pm-pc32,,,
Pahāra,zh-sv-bi-pm-pc33,,,
Talasattika,zh-sv-bi-pm-pc34,,,
Duṭṭhulla,zh-sv-bi-pm-pc35,,,
Uyyojana,zh-sv-bi-pm-pc36,,,
Jotika,zh-sv-bi-pm-pc37,,,
Kammapaṭibāhana,zh-sv-bi-pm-pc38,,,
Anupasampannasahaseyya,zh-sv-bi-pm-pc39,,,
Antarāyika,zh-sv-bi-pm-pc40,,,
Ukkhittasambhoga,zh-sv-bi-pm-pc41,,,
Samaṇuddesaantarāyika,zh-sv-bi-pm-pc42,,,
Ratana,zh-sv-bi-pm-pc43,,,
Dubbaṇṇakaraṇa,zh-sv-bi-pm-pc44,,,
Nahāna,zh-sv-bi-pm-pc45,,,
Sañcicca,zh-sv-bi-pm-pc46,,,
Mohana,zh-sv-bi-pm-pc47,,,
Aṅgulipatodaka,zh-sv-bi-pm-pc48,,,
Hasadhamma,zh-sv-bi-pm-pc49,,,
Mātugāmasahaseyya,zh-sv-bi-pm-pc50,,,
Bhiṃsāpana,zh-sv-bi-pm-pc51,,,
Cīvaraapanidhāna,zh-sv-bi-pm-pc52,,,
Vikappana,zh-sv-bi-pm-pc53,,,
Amūlaka,zh-sv-bi-pm-pc54,,,
Saṃvidhāna,zh-sv-bi-pm-pc55,,,
Theyyasattha,zh-sv-bi-pm-pc56,,,
Pathavīkhaṇana,zh-sv-bi-pm-pc57,,,
Catumāsappaccayapavāraṇā,zh-sv-bi-pm-pc58,,,
Sahadhammika,zh-sv-bi-pm-pc59,,,
Upassuti,zh-sv-bi-pm-pc60,,,
Chandaṃadatvāgamana,zh-sv-bi-pm-pc61,,,
Anādariya,zh-sv-bi-pm-pc62,,,
Surāpāna,zh-sv-bi-pm-pc63,,,
Vikālagāmappavisana,zh-sv-bi-pm-pc64,,,
Cāritta,zh-sv-bi-pm-pc65,,,
Antepura,zh-sv-bi-pm-pc66,,,
Sūcighara,zh-sv-bi-pm-pc68,,,
Mañcapīṭha,zh-sv-bi-pm-pc69,,,
Tūlonaddha,zh-sv-bi-pm-pc70,,,
Sugatacīvara,zh-sv-bi-pm-pc71,,,
Lasuṇa,zh-sv-bi-pm-pc72,,,
Sambādhaloma,zh-sv-bi-pm-pc73,,,
Udakasuddhika,zh-sv-bi-pm-pc74,,,
Talaghātaka,zh-sv-bi-pm-pc75,,,
Āmakadhañña,zh-sv-bi-pm-pc76,,,
Upatiṭṭhana,zh-sv-bi-pm-pc77,,,
Tirokuṭṭuccārachaḍḍana,zh-sv-bi-pm-pc78,,,
Harituccārachaḍḍana,zh-sv-bi-pm-pc79,,,
Rahonisajja,zh-sv-bi-pm-pc80,,,
Standing alone with monk,zh-sv-bi-pm-pc81,,,
Ajjhokāsasallapana,zh-sv-bi-pm-pc82,,,
Paṭicchannokāsa,zh-sv-bi-pm-pc83,,,
Rattandhakāra,zh-sv-bi-pm-pc84,,,
Jatumaṭṭhaka,zh-sv-bi-pm-pc85,,,
Nikkaḍḍhana,zh-sv-bi-pm-pc86,,,
Ekamañcatuvaṭṭana,zh-sv-bi-pm-pc87,,,
Ekattharaṇatuvaṭṭana,zh-sv-bi-pm-pc88,,,
Ekattharaṇatuvaṭṭana,zh-sv-bi-pm-pc89,,,
Whispering with monk,zh-sv-bi-pm-pc90,,,
Dutiyikauyyojana,zh-sv-bi-pm-pc91,,,
Rodana,zh-sv-bi-pm-pc92,,,
Paraabhisapana,zh-sv-bi-pm-pc93,,,
Paraujjhāpanaka,zh-sv-bi-pm-pc94,,,
Antovassa,zh-sv-bi-pm-pc95,,,
Cārikanapakkamana,zh-sv-bi-pm-pc96,,,
